step,time,kinetic,potential,total
535,1.07000000,49.05409598,0.00000000,49.05409598
536,1.07200000,49.23666418,0.00000000,49.23666418
537,1.07400000,49.41956782,0.00000000,49.41956782
538,1.07600000,49.60280689,0.00000000,49.60280689
539,1.07800000,49.78638136,0.00000000,49.78638136
540,1.08000000,49.97029122,0.00000000,49.97029122
541,1.08200000,50.15453645,0.00000000,50.15453645
542,1.08400000,50.33911702,0.00000000,50.33911702
543,1.08600000,50.52403291,0.00000000,50.52403291
544,1.08800000,50.70928411,0.00000000,50.70928411
545,1.09000000,50.89487059,0.00000000,50.89487059
546,1.09200000,51.08079234,0.00000000,51.08079234
547,1.09400000,51.26704933,0.00000000,51.26704933
548,1.09600000,51.45364155,0.00000000,51.45364155
549,1.09800000,51.64056897,0.00000000,51.64056897
550,1.10000000,51.82783157,0.00000000,51.82783157
551,1.10200000,52.01542933,0.00000000,52.01542933
552,1.10400000,52.20336224,0.00000000,52.20336224
553,1.10600000,52.39163027,0.00000000,52.39163027
554,1.10800000,52.58023340,0.00000000,52.58023340
555,1.11000000,52.76917161,0.00000000,52.76917161
556,1.11200000,52.95844488,0.00000000,52.95844488
557,1.11400000,53.14805320,0.00000000,53.14805320
558,1.11600000,53.33799653,0.00000000,53.33799653
559,1.11800000,53.52827487,0.00000000,53.52827487
560,1.12000000,53.71888818,0.00000000,53.71888818
561,1.12200000,53.90983646,0.00000000,53.90983646
562,1.12400000,54.10111968,0.00000000,54.10111968
563,1.12600000,54.29273781,0.00000000,54.29273781
564,1.12800000,54.48469085,0.00000000,54.48469085
565,1.13000000,54.67697876,0.00000000,54.67697876
566,1.13200000,54.86960154,0.00000000,54.86960154
567,1.13400000,55.06255915,0.00000000,55.06255915
568,1.13600000,55.25585158,0.00000000,55.25585158
569,1.13800000,55.44947881,0.00000000,55.44947881
570,1.14000000,55.64344081,0.00000000,55.64344081
571,1.14200000,55.83773758,0.00000000,55.83773758
572,1.14400000,56.03236908,0.00000000,56.03236908
573,1.14600000,56.22733530,0.00000000,56.22733530
574,1.14800000,56.42263622,0.00000000,56.42263622
575,1.15000000,56.61827181,0.00000000,56.61827181
576,1.15200000,56.81424206,0.00000000,56.81424206
577,1.15400000,57.01054694,0.00000000,57.01054694
578,1.15600000,57.20718644,0.00000000,57.20718644
579,1.15800000,57.40416054,0.00000000,57.40416054
580,1.16000000,57.60146921,0.00000000,57.60146921
581,1.16200000,57.79911244,0.00000000,57.79911244
582,1.16400000,57.99709021,0.00000000,57.99709021
583,1.16600000,58.19540248,0.00000000,58.19540248
584,1.16800000,58.39404926,0.00000000,58.39404926
585,1.17000000,58.59303050,0.00000000,58.59303050
586,1.17200000,58.79234620,0.00000000,58.79234620
587,1.17400000,58.99199634,0.00000000,58.99199634
588,1.17600000,59.19198089,0.00000000,59.19198089
589,1.17800000,59.39229983,0.00000000,59.39229983
590,1.18000000,59.59295315,0.00000000,59.59295315
591,1.18200000,59.79394081,0.00000000,59.79394081
592,1.18400000,59.99526282,0.00000000,59.99526282
593,1.18600000,60.19691913,0.00000000,60.19691913
594,1.18800000,60.39890974,0.00000000,60.39890974
595,1.19000000,60.60123462,0.00000000,60.60123462
596,1.19200000,60.80389375,0.00000000,60.80389375
597,1.19400000,61.00688711,0.00000000,61.00688711
598,1.19600000,61.21021468,0.00000000,61.21021468
599,1.19800000,61.41387645,0.00000000,61.41387645
600,1.20000000,61.61787238,0.00000000,61.61787238
601,1.20200000,61.82220247,0.00000000,61.82220247
602,1.20400000,62.02686669,0.00000000,62.02686669
603,1.20600000,62.23186502,0.00000000,62.23186502
604,1.20800000,62.43719744,0.00000000,62.43719744
605,1.21000000,62.64286393,0.00000000,62.64286393
606,1.21200000,62.84886446,0.00000000,62.84886446
607,1.21400000,63.05519903,0.00000000,63.05519903
608,1.21600000,63.26186761,0.00000000,63.26186761
609,1.21800000,63.46887018,0.00000000,63.46887018
610,1.22000000,63.67620671,0.00000000,63.67620671
611,1.22200000,63.88387720,0.00000000,63.88387720
612,1.22400000,64.09188161,0.00000000,64.09188161
613,1.22600000,64.30021993,0.00000000,64.30021993
614,1.22800000,64.50889214,0.00000000,64.50889214
615,1.23000000,64.71789822,0.00000000,64.71789822
616,1.23200000,64.92723815,0.00000000,64.92723815
617,1.23400000,65.13691190,0.00000000,65.13691190
618,1.23600000,65.34691946,0.00000000,65.34691946
619,1.23800000,65.55726081,0.00000000,65.55726081
620,1.24000000,65.76793592,0.00000000,65.76793592
621,1.24200000,65.97894478,0.00000000,65.97894478
622,1.24400000,66.19028737,0.00000000,66.19028737
623,1.24600000,66.40196367,0.00000000,66.40196367
624,1.24800000,66.61397365,0.00000000,66.61397365
625,1.25000000,66.82631730,0.00000000,66.82631730
626,1.25200000,67.03899459,0.00000000,67.03899459
627,1.25400000,67.25200551,0.00000000,67.25200551
628,1.25600000,67.46535003,0.00000000,67.46535003
629,1.25800000,67.67902814,0.00000000,67.67902814
630,1.26000000,67.89303982,0.00000000,67.89303982
631,1.26200000,68.10738504,0.00000000,68.10738504
632,1.26400000,68.32206378,0.00000000,68.32206378
633,1.26600000,68.53707603,0.00000000,68.53707603
634,1.26800000,68.75242176,0.00000000,68.75242176
635,1.27000000,68.96810096,0.00000000,68.96810096
636,1.27200000,69.18411360,0.00000000,69.18411360
637,1.27400000,69.40045967,0.00000000,69.40045967
638,1.27600000,69.61713913,0.00000000,69.61713913
639,1.27800000,69.83415199,0.00000000,69.83415199
640,1.28000000,70.05149820,0.00000000,70.05149820
641,1.28200000,70.26917776,0.00000000,70.26917776
642,1.28400000,70.48719064,0.00000000,70.48719064
643,1.28600000,70.70553683,0.00000000,70.70553683
644,1.28800000,70.92421630,0.00000000,70.92421630
645,1.29000000,71.14322903,0.00000000,71.14322903
646,1.29200000,71.36257500,0.00000000,71.36257500
647,1.29400000,71.58225419,0.00000000,71.58225419
648,1.29600000,71.80226659,0.00000000,71.80226659
649,1.29800000,72.02261217,0.00000000,72.02261217
650,1.30000000,72.24329091,0.00000000,72.24329091
651,1.30200000,72.46430279,0.00000000,72.46430279
652,1.30400000,72.68564779,0.00000000,72.68564779
653,1.30600000,72.90732589,0.00000000,72.90732589
654,1.30800000,73.12933708,0.00000000,73.12933708
655,1.31000000,73.35168132,0.00000000,73.35168132
656,1.31200000,73.57435861,0.00000000,73.57435861
657,1.31400000,73.79736891,0.00000000,73.79736891
658,1.31600000,74.02071222,0.00000000,74.02071222
659,1.31800000,74.24438851,0.00000000,74.24438851
660,1.32000000,74.46839775,0.00000000,74.46839775
661,1.32200000,74.69273994,0.00000000,74.69273994
662,1.32400000,74.91741505,0.00000000,74.91741505
663,1.32600000,75.14242305,0.00000000,75.14242305
664,1.32800000,75.36776394,0.00000000,75.36776394
665,1.33000000,75.59343768,0.00000000,75.59343768
666,1.33200000,75.81944427,0.00000000,75.81944427
667,1.33400000,76.04578367,0.00000000,76.04578367
668,1.33600000,76.27245587,0.00000000,76.27245587
669,1.33800000,76.49946085,0.00000000,76.49946085
670,1.34000000,76.72679859,0.00000000,76.72679859
671,1.34200000,76.95446906,0.00000000,76.95446906
672,1.34400000,77.18247226,0.00000000,77.18247226
673,1.34600000,77.41080815,0.00000000,77.41080815
674,1.34800000,77.63947672,0.00000000,77.63947672
675,1.35000000,77.86847795,0.00000000,77.86847795
676,1.35200000,78.09781182,0.00000000,78.09781182
677,1.35400000,78.32747830,0.00000000,78.32747830
678,1.35600000,78.55747738,0.00000000,78.55747738
679,1.35800000,78.78780904,0.00000000,78.78780904
680,1.36000000,79.01847326,0.00000000,79.01847326
681,1.36200000,79.24947001,0.00000000,79.24947001
682,1.36400000,79.48079928,0.00000000,79.48079928
683,1.36600000,79.71246104,0.00000000,79.71246104
684,1.36800000,79.94445528,0.00000000,79.94445528
685,1.37000000,80.17678198,0.00000000,80.17678198
686,1.37200000,80.40944112,0.00000000,80.40944112
687,1.37400000,80.64243267,0.00000000,80.64243267
688,1.37600000,80.87575661,0.00000000,80.87575661
689,1.37800000,81.10941294,0.00000000,81.10941294
690,1.38000000,81.34340162,0.00000000,81.34340162
691,1.38200000,81.57772263,0.00000000,81.57772263
692,1.38400000,81.81237596,0.00000000,81.81237596
693,1.38600000,82.04736158,0.00000000,82.04736158
694,1.38800000,82.28267948,0.00000000,82.28267948
695,1.39000000,82.51832964,0.00000000,82.51832964
696,1.39200000,82.75431203,0.00000000,82.75431203
697,1.39400000,82.99062663,0.00000000,82.99062663
698,1.39600000,83.22727343,0.00000000,83.22727343
699,1.39800000,83.46425241,0.00000000,83.46425241
700,1.40000000,83.70156354,0.00000000,83.70156354
701,1.40200000,83.93920680,0.00000000,83.93920680
702,1.40400000,84.17718218,0.00000000,84.17718218
703,1.40600000,84.41548965,0.00000000,84.41548965
704,1.40800000,84.65412919,0.00000000,84.65412919
705,1.41000000,84.89310079,0.00000000,84.89310079
706,1.41200000,85.13240442,0.00000000,85.13240442
707,1.41400000,85.37204007,0.00000000,85.37204007
708,1.41600000,85.61200771,0.00000000,85.61200771
709,1.41800000,85.85230733,0.00000000,85.85230733
710,1.42000000,86.09293889,0.00000000,86.09293889
711,1.42200000,86.33390239,0.00000000,86.33390239
712,1.42400000,86.57519781,0.00000000,86.57519781
713,1.42600000,86.81682511,0.00000000,86.81682511
714,1.42800000,87.05878429,0.00000000,87.05878429
715,1.43000000,87.30107532,0.00000000,87.30107532
716,1.43200000,87.54369819,0.00000000,87.54369819
717,1.43400000,87.78665287,0.00000000,87.78665287
718,1.43600000,88.02993934,0.00000000,88.02993934
719,1.43800000,88.27355758,0.00000000,88.27355758
720,1.44000000,88.51750757,0.00000000,88.51750757
721,1.44200000,88.76178930,0.00000000,88.76178930
722,1.44400000,89.00640274,0.00000000,89.00640274
723,1.44600000,89.25134787,0.00000000,89.25134787
724,1.44800000,89.49662467,0.00000000,89.49662467
725,1.45000000,89.74223313,0.00000000,89.74223313
726,1.45200000,89.98817322,0.00000000,89.98817322
727,1.45400000,90.23444491,0.00000000,90.23444491
728,1.45600000,90.48104820,0.00000000,90.48104820
729,1.45800000,90.72798306,0.00000000,90.72798306
730,1.46000000,90.97524948,0.00000000,90.97524948
731,1.46200000,91.22284742,0.00000000,91.22284742
732,1.46400000,91.47077687,0.00000000,91.47077687
733,1.46600000,91.71903782,0.00000000,91.71903782
734,1.46800000,91.96763024,0.00000000,91.96763024
735,1.47000000,92.21655410,0.00000000,92.21655410
736,1.47200000,92.46580940,0.00000000,92.46580940
737,1.47400000,92.71539611,0.00000000,92.71539611
738,1.47600000,92.96531421,0.00000000,92.96531421
739,1.47800000,93.21556368,0.00000000,93.21556368
740,1.48000000,93.46614450,0.00000000,93.46614450
741,1.48200000,93.71705666,0.00000000,93.71705666
742,1.48400000,93.96830012,0.00000000,93.96830012
743,1.48600000,94.21987487,0.00000000,94.21987487
744,1.48800000,94.47178089,0.00000000,94.47178089
745,1.49000000,94.72401816,0.00000000,94.72401816
746,1.49200000,94.97658666,0.00000000,94.97658666
747,1.49400000,95.22948638,0.00000000,95.22948638
748,1.49600000,95.48271728,0.00000000,95.48271728
749,1.49800000,95.73627935,0.00000000,95.73627935
750,1.50000000,95.99017257,0.00000000,95.99017257
751,1.50200000,96.24439692,0.00000000,96.24439692
752,1.50400000,96.49895238,0.00000000,96.49895238
753,1.50600000,96.75383893,0.00000000,96.75383893
754,1.50800000,97.00905655,0.00000000,97.00905655
755,1.51000000,97.26460522,0.00000000,97.26460522
756,1.51200000,97.52048492,0.00000000,97.52048492
757,1.51400000,97.77669563,0.00000000,97.77669563
758,1.51600000,98.03323732,0.00000000,98.03323732
759,1.51800000,98.29010999,0.00000000,98.29010999
760,1.52000000,98.54731360,0.00000000,98.54731360
761,1.52200000,98.80484815,0.00000000,98.80484815
762,1.52400000,99.06271360,0.00000000,99.06271360
763,1.52600000,99.32090994,0.00000000,99.32090994
764,1.52800000,99.57943715,0.00000000,99.57943715
765,1.53000000,99.83829521,0.00000000,99.83829521
766,1.53200000,100.09748410,0.00000000,100.09748410
767,1.53400000,100.35700380,0.00000000,100.35700380
768,1.53600000,100.61685428,0.00000000,100.61685428
769,1.53800000,100.87703553,0.00000000,100.87703553
770,1.54000000,101.13754754,0.00000000,101.13754754
771,1.54200000,101.39839027,0.00000000,101.39839027
772,1.54400000,101.65956371,0.00000000,101.65956371
773,1.54600000,101.92106783,0.00000000,101.92106783
774,1.54800000,102.18290263,0.00000000,102.18290263
775,1.55000000,102.44506807,0.00000000,102.44506807
776,1.55200000,102.70756414,0.00000000,102.70756414
777,1.55400000,102.97039082,0.00000000,102.97039082
778,1.55600000,103.23354809,0.00000000,103.23354809
779,1.55800000,103.49703593,0.00000000,103.49703593
780,1.56000000,103.76085431,0.00000000,103.76085431
781,1.56200000,104.02500322,0.00000000,104.02500322
782,1.56400000,104.28948264,0.00000000,104.28948264
783,1.56600000,104.55429255,0.00000000,104.55429255
784,1.56800000,104.81943292,0.00000000,104.81943292
785,1.57000000,105.08490375,0.00000000,105.08490375
786,1.57200000,105.35070500,0.00000000,105.35070500
787,1.57400000,105.61683665,0.00000000,105.61683665
788,1.57600000,105.88329870,0.00000000,105.88329870
789,1.57800000,106.15009111,0.00000000,106.15009111
790,1.58000000,106.41721388,0.00000000,106.41721388
791,1.58200000,106.68466696,0.00000000,106.68466696
792,1.58400000,106.95245036,0.00000000,106.95245036
793,1.58600000,107.22056404,0.00000000,107.22056404
794,1.58800000,107.48900800,0.00000000,107.48900800
795,1.59000000,107.75778219,0.00000000,107.75778219
796,1.59200000,108.02688662,0.00000000,108.02688662
797,1.59400000,108.29632125,0.00000000,108.29632125
798,1.59600000,108.56608608,0.00000000,108.56608608
799,1.59800000,108.83618106,0.00000000,108.83618106
800,1.60000000,109.10660620,0.00000000,109.10660620
801,1.60200000,109.37736146,0.00000000,109.37736146
802,1.60400000,109.64844683,0.00000000,109.64844683
803,1.60600000,109.91986229,0.00000000,109.91986229
804,1.60800000,110.19160781,0.00000000,110.19160781
805,1.61000000,110.46368338,0.00000000,110.46368338
806,1.61200000,110.73608898,0.00000000,110.73608898
807,1.61400000,111.00882459,0.00000000,111.00882459
808,1.61600000,111.28189018,0.00000000,111.28189018
809,1.61800000,111.55528574,0.00000000,111.55528574
810,1.62000000,111.82901125,0.00000000,111.82901125
811,1.62200000,112.10306668,0.00000000,112.10306668
812,1.62400000,112.37745202,0.00000000,112.37745202
813,1.62600000,112.65216725,0.00000000,112.65216725
814,1.62800000,112.92721235,0.00000000,112.92721235
815,1.63000000,113.20258729,0.00000000,113.20258729
816,1.63200000,113.47829206,0.00000000,113.47829206
817,1.63400000,113.75432664,0.00000000,113.75432664
818,1.63600000,114.03069100,0.00000000,114.03069100
819,1.63800000,114.30738513,0.00000000,114.30738513
820,1.64000000,114.58440901,0.00000000,114.58440901
821,1.64200000,114.86176261,0.00000000,114.86176261
822,1.64400000,115.13944592,0.00000000,115.13944592
823,1.64600000,115.41745892,0.00000000,115.41745892
824,1.64800000,115.69580158,0.00000000,115.69580158
825,1.65000000,115.97447390,0.00000000,115.97447390
826,1.65200000,116.25347584,0.00000000,116.25347584
827,1.65400000,116.53280738,0.00000000,116.53280738
828,1.65600000,116.81246851,0.00000000,116.81246851
829,1.65800000,117.09245921,0.00000000,117.09245921
830,1.66000000,117.37277946,0.00000000,117.37277946
831,1.66200000,117.65342923,0.00000000,117.65342923
832,1.66400000,117.93440852,0.00000000,117.93440852
833,1.66600000,118.21571728,0.00000000,118.21571728
834,1.66800000,118.49735552,0.00000000,118.49735552
835,1.67000000,118.77932320,0.00000000,118.77932320
836,1.67200000,119.06162031,0.00000000,119.06162031
837,1.67400000,119.34424682,0.00000000,119.34424682
838,1.67600000,119.62720273,0.00000000,119.62720273
839,1.67800000,119.91048800,0.00000000,119.91048800
840,1.68000000,120.19410261,0.00000000,120.19410261
841,1.68200000,120.47804656,0.00000000,120.47804656
842,1.68400000,120.76231981,0.00000000,120.76231981
843,1.68600000,121.04692235,0.00000000,121.04692235
844,1.68800000,121.33185415,0.00000000,121.33185415
845,1.69000000,121.61711520,0.00000000,121.61711520
846,1.69200000,121.90270548,0.00000000,121.90270548
847,1.69400000,122.18862497,0.00000000,122.18862497
848,1.69600000,122.47487364,0.00000000,122.47487364
849,1.69800000,122.76145148,0.00000000,122.76145148
850,1.70000000,123.04835847,0.00000000,123.04835847
851,1.70200000,123.33559459,0.00000000,123.33559459
852,1.70400000,123.62315981,0.00000000,123.62315981
853,1.70600000,123.91105412,0.00000000,123.91105412
854,1.70800000,124.19927749,0.00000000,124.19927749
855,1.71000000,124.48782992,0.00000000,124.48782992
856,1.71200000,124.77671137,0.00000000,124.77671137
857,1.71400000,125.06592183,0.00000000,125.06592183
858,1.71600000,125.35546128,0.00000000,125.35546128
859,1.71800000,125.64532969,0.00000000,125.64532969
860,1.72000000,125.93552705,0.00000000,125.93552705
861,1.72200000,126.22605334,0.00000000,126.22605334
862,1.72400000,126.51690854,0.00000000,126.51690854
863,1.72600000,126.80809262,0.00000000,126.80809262
864,1.72800000,127.09960557,0.00000000,127.09960557
865,1.73000000,127.39144737,0.00000000,127.39144737
866,1.73200000,127.68361800,0.00000000,127.68361800
867,1.73400000,127.97611743,0.00000000,127.97611743
868,1.73600000,128.26894566,0.00000000,128.26894566
869,1.73800000,128.56210265,0.00000000,128.56210265
870,1.74000000,128.85558838,0.00000000,128.85558838
871,1.74200000,129.14940285,0.00000000,129.14940285
872,1.74400000,129.44354602,0.00000000,129.44354602
873,1.74600000,129.73801788,0.00000000,129.73801788
874,1.74800000,130.03281841,0.00000000,130.03281841
875,1.75000000,130.32794759,0.00000000,130.32794759
876,1.75200000,130.62340540,0.00000000,130.62340540
877,1.75400000,130.91919181,0.00000000,130.91919181
878,1.75600000,131.21530681,0.00000000,131.21530681
879,1.75800000,131.51175038,0.00000000,131.51175038
880,1.76000000,131.80852250,0.00000000,131.80852250
881,1.76200000,132.10562315,0.00000000,132.10562315
882,1.76400000,132.40305231,0.00000000,132.40305231
883,1.76600000,132.70080995,0.00000000,132.70080995
884,1.76800000,132.99889606,0.00000000,132.99889606
885,1.77000000,133.29731062,0.00000000,133.29731062
886,1.77200000,133.59605361,0.00000000,133.59605361
887,1.77400000,133.89512501,0.00000000,133.89512501
888,1.77600000,134.19452480,0.00000000,134.19452480
889,1.77800000,134.49425295,0.00000000,134.49425295
890,1.78000000,134.79430946,0.00000000,134.79430946
891,1.78200000,135.09469429,0.00000000,135.09469429
892,1.78400000,135.39540743,0.00000000,135.39540743
893,1.78600000,135.69644886,0.00000000,135.69644886
894,1.78800000,135.99781856,0.00000000,135.99781856
895,1.79000000,136.29951651,0.00000000,136.29951651
896,1.79200000,136.60154269,0.00000000,136.60154269
897,1.79400000,136.90389708,0.00000000,136.90389708
898,1.79600000,137.20657966,0.00000000,137.20657966
899,1.79800000,137.50959040,0.00000000,137.50959040
900,1.80000000,137.81292930,0.00000000,137.81292930
901,1.80200000,138.11659633,0.00000000,138.11659633
902,1.80400000,138.42059146,0.00000000,138.42059146
903,1.80600000,138.72491469,0.00000000,138.72491469
904,1.80800000,139.02956598,0.00000000,139.02956598
905,1.81000000,139.33454532,0.00000000,139.33454532
