step,time,kinetic,potential,total
3062,6.12400000,0.00000000,0.27869448,0.27869448
3063,6.12600000,0.00000000,0.27869720,0.27869721
3064,6.12800000,0.00000000,0.27869814,0.27869814
3065,6.13000000,0.00000000,0.27869730,0.27869730
3066,6.13200000,0.00000000,0.27869467,0.27869468
3067,6.13400000,0.00000001,0.27869030,0.27869030
3068,6.13600000,0.00000001,0.27868418,0.27868420
3069,6.13800000,0.00000002,0.27867637,0.27867639
3070,6.14000000,0.00000003,0.27866688,0.27866691
3071,6.14200000,0.00000004,0.27865578,0.27865582
3072,6.14400000,0.00000005,0.27864309,0.27864314
3073,6.14600000,0.00000006,0.27862889,0.27862895
3074,6.14800000,0.00000007,0.27861322,0.27861329
3075,6.15000000,0.00000009,0.27859614,0.27859623
3076,6.15200000,0.00000010,0.27857774,0.27857784
3077,6.15400000,0.00000011,0.27855808,0.27855820
3078,6.15600000,0.00000013,0.27853724,0.27853737
3079,6.15800000,0.00000014,0.27851531,0.27851545
3080,6.16000000,0.00000015,0.27849235,0.27849251
3081,6.16200000,0.00000016,0.27846848,0.27846864
3082,6.16400000,0.00000018,0.27844377,0.27844395
3083,6.16600000,0.00000019,0.27841832,0.27841851
3084,6.16800000,0.00000019,0.27839224,0.27839243
3085,6.17000000,0.00000020,0.27836561,0.27836581
3086,6.17200000,0.00000021,0.27833853,0.27833874
3087,6.17400000,0.00000021,0.27831111,0.27831132
3088,6.17600000,0.00000021,0.27828346,0.27828367
3089,6.17800000,0.00000022,0.27825566,0.27825588
3090,6.18000000,0.00000022,0.27822783,0.27822805
3091,6.18200000,0.00000021,0.27820007,0.27820028
3092,6.18400000,0.00000021,0.27817247,0.27817268
3093,6.18600000,0.00000021,0.27814514,0.27814535
3094,6.18800000,0.00000020,0.27811818,0.27811838
3095,6.19000000,0.00000019,0.27809168,0.27809187
3096,6.19200000,0.00000018,0.27806574,0.27806592
3097,6.19400000,0.00000017,0.27804045,0.27804063
3098,6.19600000,0.00000016,0.27801590,0.27801607
3099,6.19800000,0.00000015,0.27799218,0.27799233
3100,6.20000000,0.00000014,0.27796937,0.27796951
3101,6.20200000,0.00000013,0.27794755,0.27794767
3102,6.20400000,0.00000011,0.27792679,0.27792690
3103,6.20600000,0.00000010,0.27790716,0.27790726
3104,6.20800000,0.00000009,0.27788874,0.27788883
3105,6.21000000,0.00000008,0.27787158,0.27787166
3106,6.21200000,0.00000006,0.27785575,0.27785581
3107,6.21400000,0.00000005,0.27784128,0.27784133
3108,6.21600000,0.00000004,0.27782824,0.27782828
3109,6.21800000,0.00000003,0.27781665,0.27781668
3110,6.22000000,0.00000002,0.27780656,0.27780659
3111,6.22200000,0.00000002,0.27779800,0.27779802
3112,6.22400000,0.00000001,0.27779099,0.27779100
3113,6.22600000,0.00000001,0.27778554,0.27778555
3114,6.22800000,0.00000000,0.27778168,0.27778168
3115,6.23000000,0.00000000,0.27777941,0.27777941
3116,6.23200000,0.00000000,0.27777873,0.27777873
3117,6.23400000,0.00000000,0.27777963,0.27777963
3118,6.23600000,0.00000000,0.27778211,0.27778211
3119,6.23800000,0.00000001,0.27778615,0.27778615
3120,6.24000000,0.00000001,0.27779172,0.27779173
3121,6.24200000,0.00000002,0.27779880,0.27779882
3122,6.24400000,0.00000002,0.27780736,0.27780739
3123,6.24600000,0.00000003,0.27781736,0.27781739
3124,6.24800000,0.00000004,0.27782876,0.27782880
3125,6.25000000,0.00000005,0.27784150,0.27784155
3126,6.25200000,0.00000006,0.27785554,0.27785560
3127,6.25400000,0.00000007,0.27787082,0.27787089
3128,6.25600000,0.00000008,0.27788727,0.27788735
3129,6.25800000,0.00000009,0.27790484,0.27790493
3130,6.26000000,0.00000010,0.27792344,0.27792355
3131,6.26200000,0.00000011,0.27794302,0.27794313
3132,6.26400000,0.00000012,0.27796349,0.27796362
3133,6.26600000,0.00000013,0.27798478,0.27798491
3134,6.26800000,0.00000014,0.27800680,0.27800694
3135,6.27000000,0.00000015,0.27802947,0.27802962
3136,6.27200000,0.00000015,0.27805270,0.27805286
3137,6.27400000,0.00000016,0.27807641,0.27807657
3138,6.27600000,0.00000016,0.27810051,0.27810067
3139,6.27800000,0.00000017,0.27812490,0.27812507
3140,6.28000000,0.00000017,0.27814950,0.27814967
3141,6.28200000,0.00000017,0.27817422,0.27817439
3142,6.28400000,0.00000017,0.27819896,0.27819914
3143,6.28600000,0.00000017,0.27822364,0.27822381
3144,6.28800000,0.00000017,0.27824816,0.27824833
3145,6.29000000,0.00000016,0.27827244,0.27827260
3146,6.29200000,0.00000016,0.27829639,0.27829654
3147,6.29400000,0.00000015,0.27831991,0.27832006
3148,6.29600000,0.00000014,0.27834294,0.27834308
3149,6.29800000,0.00000014,0.27836538,0.27836551
3150,6.30000000,0.00000013,0.27838715,0.27838728
3151,6.30200000,0.00000012,0.27840818,0.27840830
3152,6.30400000,0.00000011,0.27842840,0.27842851
3153,6.30600000,0.00000010,0.27844774,0.27844784
3154,6.30800000,0.00000009,0.27846612,0.27846621
3155,6.31000000,0.00000008,0.27848349,0.27848357
3156,6.31200000,0.00000007,0.27849978,0.27849985
3157,6.31400000,0.00000006,0.27851495,0.27851501
3158,6.31600000,0.00000005,0.27852894,0.27852899
3159,6.31800000,0.00000004,0.27854170,0.27854174
3160,6.32000000,0.00000003,0.27855319,0.27855322
3161,6.32200000,0.00000003,0.27856338,0.27856341
3162,6.32400000,0.00000002,0.27857224,0.27857226
3163,6.32600000,0.00000001,0.27857974,0.27857975
3164,6.32800000,0.00000001,0.27858586,0.27858587
3165,6.33000000,0.00000000,0.27859058,0.27859058
3166,6.33200000,0.00000000,0.27859389,0.27859389
3167,6.33400000,0.00000000,0.27859578,0.27859578
3168,6.33600000,0.00000000,0.27859626,0.27859626
3169,6.33800000,0.00000000,0.27859533,0.27859533
3170,6.34000000,0.00000000,0.27859300,0.27859300
3171,6.34200000,0.00000001,0.27858928,0.27858929
3172,6.34400000,0.00000001,0.27858420,0.27858421
3173,6.34600000,0.00000001,0.27857778,0.27857779
3174,6.34800000,0.00000002,0.27857005,0.27857006
3175,6.35000000,0.00000003,0.27856103,0.27856106
3176,6.35200000,0.00000003,0.27855079,0.27855082
3177,6.35400000,0.00000004,0.27853934,0.27853938
3178,6.35600000,0.00000005,0.27852675,0.27852680
3179,6.35800000,0.00000006,0.27851307,0.27851312
3180,6.36000000,0.00000006,0.27849834,0.27849840
3181,6.36200000,0.00000007,0.27848263,0.27848270
3182,6.36400000,0.00000008,0.27846600,0.27846608
3183,6.36600000,0.00000009,0.27844851,0.27844860
3184,6.36800000,0.00000010,0.27843024,0.27843034
3185,6.37000000,0.00000010,0.27841125,0.27841136
3186,6.37200000,0.00000011,0.27839162,0.27839173
3187,6.37400000,0.00000012,0.27837142,0.27837154
3188,6.37600000,0.00000012,0.27835073,0.27835085
3189,6.37800000,0.00000013,0.27832962,0.27832975
3190,6.38000000,0.00000013,0.27830818,0.27830831
3191,6.38200000,0.00000013,0.27828648,0.27828661
3192,6.38400000,0.00000013,0.27826460,0.27826474
3193,6.38600000,0.00000013,0.27824263,0.27824277
3194,6.38800000,0.00000013,0.27822065,0.27822079
3195,6.39000000,0.00000013,0.27819874,0.27819887
3196,6.39200000,0.00000013,0.27817697,0.27817710
3197,6.39400000,0.00000013,0.27815543,0.27815556
3198,6.39600000,0.00000012,0.27813419,0.27813432
3199,6.39800000,0.00000012,0.27811334,0.27811346
3200,6.40000000,0.00000011,0.27809293,0.27809305
3201,6.40200000,0.00000011,0.27807306,0.27807316
3202,6.40400000,0.00000010,0.27805378,0.27805388
3203,6.40600000,0.00000009,0.27803516,0.27803525
3204,6.40800000,0.00000009,0.27801728,0.27801736
3205,6.41000000,0.00000008,0.27800018,0.27800026
3206,6.41200000,0.00000007,0.27798394,0.27798401
3207,6.41400000,0.00000006,0.27796860,0.27796866
3208,6.41600000,0.00000005,0.27795422,0.27795427
3209,6.41800000,0.00000005,0.27794084,0.27794089
3210,6.42000000,0.00000004,0.27792852,0.27792856
3211,6.42200000,0.00000003,0.27791728,0.27791732
3212,6.42400000,0.00000003,0.27790717,0.27790720
3213,6.42600000,0.00000002,0.27789822,0.27789824
3214,6.42800000,0.00000001,0.27789046,0.27789047
3215,6.43000000,0.00000001,0.27788390,0.27788391
3216,6.43200000,0.00000001,0.27787857,0.27787858
3217,6.43400000,0.00000000,0.27787448,0.27787448
3218,6.43600000,0.00000000,0.27787164,0.27787164
3219,6.43800000,0.00000000,0.27787005,0.27787005
3220,6.44000000,0.00000000,0.27786972,0.27786972
3221,6.44200000,0.00000000,0.27787064,0.27787064
3222,6.44400000,0.00000000,0.27787279,0.27787280
3223,6.44600000,0.00000000,0.27787618,0.27787618
3224,6.44800000,0.00000001,0.27788077,0.27788078
3225,6.45000000,0.00000001,0.27788656,0.27788657
3226,6.45200000,0.00000002,0.27789350,0.27789351
3227,6.45400000,0.00000002,0.27790157,0.27790159
3228,6.45600000,0.00000003,0.27791074,0.27791077
3229,6.45800000,0.00000003,0.27792096,0.27792100
3230,6.46000000,0.00000004,0.27793220,0.27793224
3231,6.46200000,0.00000004,0.27794441,0.27794446
3232,6.46400000,0.00000005,0.27795754,0.27795759
3233,6.46600000,0.00000006,0.27797154,0.27797159
3234,6.46800000,0.00000006,0.27798635,0.27798641
3235,6.47000000,0.00000007,0.27800191,0.27800198
3236,6.47200000,0.00000008,0.27801817,0.27801825
3237,6.47400000,0.00000008,0.27803506,0.27803515
3238,6.47600000,0.00000009,0.27805252,0.27805261
3239,6.47800000,0.00000009,0.27807049,0.27807058
3240,6.48000000,0.00000010,0.27808888,0.27808898
3241,6.48200000,0.00000010,0.27810764,0.27810774
3242,6.48400000,0.00000010,0.27812670,0.27812680
3243,6.48600000,0.00000010,0.27814597,0.27814608
3244,6.48800000,0.00000011,0.27816541,0.27816551
3245,6.49000000,0.00000011,0.27818492,0.27818502
3246,6.49200000,0.00000011,0.27820444,0.27820454
3247,6.49400000,0.00000011,0.27822389,0.27822400
3248,6.49600000,0.00000010,0.27824322,0.27824332
3249,6.49800000,0.00000010,0.27826234,0.27826244
3250,6.50000000,0.00000010,0.27828118,0.27828128
3251,6.50200000,0.00000009,0.27829969,0.27829979
3252,6.50400000,0.00000009,0.27831779,0.27831788
3253,6.50600000,0.00000008,0.27833543,0.27833551
3254,6.50800000,0.00000008,0.27835252,0.27835260
3255,6.51000000,0.00000007,0.27836903,0.27836910
3256,6.51200000,0.00000007,0.27838489,0.27838495
3257,6.51400000,0.00000006,0.27840004,0.27840010
3258,6.51600000,0.00000005,0.27841443,0.27841448
3259,6.51800000,0.00000005,0.27842801,0.27842806
3260,6.52000000,0.00000004,0.27844074,0.27844079
3261,6.52200000,0.00000004,0.27845258,0.27845262
3262,6.52400000,0.00000003,0.27846348,0.27846351
3263,6.52600000,0.00000002,0.27847341,0.27847344
3264,6.52800000,0.00000002,0.27848234,0.27848236
3265,6.53000000,0.00000002,0.27849024,0.27849025
3266,6.53200000,0.00000001,0.27849708,0.27849709
3267,6.53400000,0.00000001,0.27850285,0.27850286
3268,6.53600000,0.00000000,0.27850753,0.27850753
3269,6.53800000,0.00000000,0.27851110,0.27851110
3270,6.54000000,0.00000000,0.27851356,0.27851356
3271,6.54200000,0.00000000,0.27851491,0.27851491
3272,6.54400000,0.00000000,0.27851514,0.27851514
3273,6.54600000,0.00000000,0.27851426,0.27851426
3274,6.54800000,0.00000000,0.27851228,0.27851228
3275,6.55000000,0.00000000,0.27850921,0.27850921
3276,6.55200000,0.00000001,0.27850506,0.27850506
3277,6.55400000,0.00000001,0.27849986,0.27849987
3278,6.55600000,0.00000001,0.27849362,0.27849364
3279,6.55800000,0.00000002,0.27848639,0.27848641
3280,6.56000000,0.00000002,0.27847818,0.27847820
3281,6.56200000,0.00000003,0.27846904,0.27846906
3282,6.56400000,0.00000003,0.27845899,0.27845902
3283,6.56600000,0.00000004,0.27844809,0.27844813
3284,6.56800000,0.00000004,0.27843637,0.27843641
3285,6.57000000,0.00000005,0.27842388,0.27842393
3286,6.57200000,0.00000005,0.27841068,0.27841073
3287,6.57400000,0.00000006,0.27839680,0.27839686
3288,6.57600000,0.00000006,0.27838231,0.27838237
3289,6.57800000,0.00000007,0.27836726,0.27836733
3290,6.58000000,0.00000007,0.27835172,0.27835179
3291,6.58200000,0.00000007,0.27833573,0.27833580
3292,6.58400000,0.00000008,0.27831935,0.27831943
3293,6.58600000,0.00000008,0.27830266,0.27830274
3294,6.58800000,0.00000008,0.27828571,0.27828579
3295,6.59000000,0.00000008,0.27826857,0.27826865
3296,6.59200000,0.00000008,0.27825129,0.27825138
3297,6.59400000,0.00000008,0.27823395,0.27823404
3298,6.59600000,0.00000008,0.27821661,0.27821669
3299,6.59800000,0.00000008,0.27819932,0.27819941
3300,6.60000000,0.00000008,0.27818216,0.27818224
3301,6.60200000,0.00000008,0.27816518,0.27816526
3302,6.60400000,0.00000008,0.27814845,0.27814853
3303,6.60600000,0.00000007,0.27813203,0.27813210
3304,6.60800000,0.00000007,0.27811597,0.27811604
3305,6.61000000,0.00000007,0.27810033,0.27810039
3306,6.61200000,0.00000006,0.27808516,0.27808523
3307,6.61400000,0.00000006,0.27807053,0.27807059
3308,6.61600000,0.00000005,0.27805648,0.27805653
3309,6.61800000,0.00000005,0.27804306,0.27804310
3310,6.62000000,0.00000004,0.27803031,0.27803035
3311,6.62200000,0.00000004,0.27801828,0.27801832
3312,6.62400000,0.00000003,0.27800701,0.27800705
3313,6.62600000,0.00000003,0.27799654,0.27799657
3314,6.62800000,0.00000002,0.27798690,0.27798693
3315,6.63000000,0.00000002,0.27797813,0.27797815
3316,6.63200000,0.00000002,0.27797024,0.27797026
3317,6.63400000,0.00000001,0.27796328,0.27796329
3318,6.63600000,0.00000001,0.27795725,0.27795725
3319,6.63800000,0.00000001,0.27795217,0.27795218
3320,6.64000000,0.00000000,0.27794807,0.27794807
3321,6.64200000,0.00000000,0.27794494,0.27794494
3322,6.64400000,0.00000000,0.27794280,0.27794280
3323,6.64600000,0.00000000,0.27794165,0.27794165
3324,6.64800000,0.00000000,0.27794149,0.27794149
3325,6.65000000,0.00000000,0.27794232,0.27794232
3326,6.65200000,0.00000000,0.27794413,0.27794413
3327,6.65400000,0.00000000,0.27794690,0.27794691
3328,6.65600000,0.00000000,0.27795063,0.27795064
3329,6.65800000,0.00000001,0.27795530,0.27795530
3330,6.66000000,0.00000001,0.27796087,0.27796088
3331,6.66200000,0.00000001,0.27796734,0.27796735
3332,6.66400000,0.00000002,0.27797467,0.27797469
3333,6.66600000,0.00000002,0.27798283,0.27798285
3334,6.66800000,0.00000002,0.27799179,0.27799181
3335,6.67000000,0.00000003,0.27800151,0.27800154
3336,6.67200000,0.00000003,0.27801195,0.27801199
3337,6.67400000,0.00000004,0.27802308,0.27802312
3338,6.67600000,0.00000004,0.27803484,0.27803488
3339,6.67800000,0.00000004,0.27804720,0.27804724
3340,6.68000000,0.00000005,0.27806010,0.27806015
3341,6.68200000,0.00000005,0.27807349,0.27807355
3342,6.68400000,0.00000006,0.27808733,0.27808739
3343,6.68600000,0.00000006,0.27810156,0.27810162
3344,6.68800000,0.00000006,0.27811613,0.27811619
3345,6.69000000,0.00000006,0.27813098,0.27813104
3346,6.69200000,0.00000006,0.27814606,0.27814612
3347,6.69400000,0.00000007,0.27816131,0.27816137
3348,6.69600000,0.00000007,0.27817667,0.27817674
3349,6.69800000,0.00000007,0.27819209,0.27819216
3350,6.70000000,0.00000007,0.27820752,0.27820759
3351,6.70200000,0.00000007,0.27822289,0.27822295
3352,6.70400000,0.00000006,0.27823815,0.27823821
3353,6.70600000,0.00000006,0.27825324,0.27825331
3354,6.70800000,0.00000006,0.27826812,0.27826818
3355,6.71000000,0.00000006,0.27828272,0.27828277
3356,6.71200000,0.00000006,0.27829699,0.27829705
3357,6.71400000,0.00000005,0.27831089,0.27831094
3358,6.71600000,0.00000005,0.27832436,0.27832441
3359,6.71800000,0.00000005,0.27833736,0.27833741
3360,6.72000000,0.00000004,0.27834984,0.27834988
3361,6.72200000,0.00000004,0.27836176,0.27836180
3362,6.72400000,0.00000003,0.27837308,0.27837311
3363,6.72600000,0.00000003,0.27838376,0.27838379
3364,6.72800000,0.00000003,0.27839376,0.27839378
3365,6.73000000,0.00000002,0.27840304,0.27840307
3366,6.73200000,0.00000002,0.27841159,0.27841161
3367,6.73400000,0.00000002,0.27841937,0.27841938
3368,6.73600000,0.00000001,0.27842635,0.27842636
3369,6.73800000,0.00000001,0.27843251,0.27843252
3370,6.74000000,0.00000001,0.27843784,0.27843785
3371,6.74200000,0.00000000,0.27844232,0.27844233
3372,6.74400000,0.00000000,0.27844594,0.27844594
3373,6.74600000,0.00000000,0.27844868,0.27844868
3374,6.74800000,0.00000000,0.27845054,0.27845054
3375,6.75000000,0.00000000,0.27845152,0.27845152
3376,6.75200000,0.00000000,0.27845162,0.27845162
3377,6.75400000,0.00000000,0.27845084,0.27845084
3378,6.75600000,0.00000000,0.27844918,0.27844919
3379,6.75800000,0.00000000,0.27844667,0.27844667
3380,6.76000000,0.00000000,0.27844331,0.27844331
3381,6.76200000,0.00000001,0.27843911,0.27843912
3382,6.76400000,0.00000001,0.27843411,0.27843411
3383,6.76600000,0.00000001,0.27842831,0.27842832
3384,6.76800000,0.00000001,0.27842174,0.27842175
3385,6.77000000,0.00000002,0.27841443,0.27841445
3386,6.77200000,0.00000002,0.27840642,0.27840644
3387,6.77400000,0.00000002,0.27839773,0.27839775
3388,6.77600000,0.00000003,0.27838839,0.27838842
3389,6.77800000,0.00000003,0.27837845,0.27837848
3390,6.78000000,0.00000003,0.27836795,0.27836798
3391,6.78200000,0.00000004,0.27835692,0.27835696
3392,6.78400000,0.00000004,0.27834541,0.27834545
3393,6.78600000,0.00000004,0.27833346,0.27833350
3394,6.78800000,0.00000004,0.27832112,0.27832116
3395,6.79000000,0.00000005,0.27830843,0.27830847
3396,6.79200000,0.00000005,0.27829544,0.27829549
3397,6.79400000,0.00000005,0.27828221,0.27828226
3398,6.79600000,0.00000005,0.27826877,0.27826883
3399,6.79800000,0.00000005,0.27825519,0.27825524
3400,6.80000000,0.00000005,0.27824151,0.27824156
3401,6.80200000,0.00000005,0.27822778,0.27822783
3402,6.80400000,0.00000005,0.27821405,0.27821410
3403,6.80600000,0.00000005,0.27820037,0.27820042
3404,6.80800000,0.00000005,0.27818680,0.27818685
3405,6.81000000,0.00000005,0.27817337,0.27817342
3406,6.81200000,0.00000005,0.27816015,0.27816019
3407,6.81400000,0.00000005,0.27814717,0.27814721
3408,6.81600000,0.00000004,0.27813448,0.27813453
3409,6.81800000,0.00000004,0.27812213,0.27812218
3410,6.82000000,0.00000004,0.27811017,0.27811021
3411,6.82200000,0.00000004,0.27809862,0.27809866
3412,6.82400000,0.00000003,0.27808755,0.27808758
3413,6.82600000,0.00000003,0.27807697,0.27807700
3414,6.82800000,0.00000003,0.27806693,0.27806696
3415,6.83000000,0.00000002,0.27805746,0.27805749
3416,6.83200000,0.00000002,0.27804860,0.27804862
3417,6.83400000,0.00000002,0.27804038,0.27804040
3418,6.83600000,0.00000001,0.27803281,0.27803283
3419,6.83800000,0.00000001,0.27802594,0.27802595
3420,6.84000000,0.00000001,0.27801977,0.27801978
3421,6.84200000,0.00000001,0.27801432,0.27801433
3422,6.84400000,0.00000001,0.27800963,0.27800963
3423,6.84600000,0.00000000,0.27800569,0.27800569
3424,6.84800000,0.00000000,0.27800252,0.27800252
3425,6.85000000,0.00000000,0.27800013,0.27800013
3426,6.85200000,0.00000000,0.27799852,0.27799852
3427,6.85400000,0.00000000,0.27799769,0.27799769
3428,6.85600000,0.00000000,0.27799765,0.27799765
3429,6.85800000,0.00000000,0.27799839,0.27799839
3430,6.86000000,0.00000000,0.27799991,0.27799991
3431,6.86200000,0.00000000,0.27800219,0.27800219
3432,6.86400000,0.00000000,0.27800523,0.27800523
3433,6.86600000,0.00000000,0.27800900,0.27800901
3434,6.86800000,0.00000001,0.27801350,0.27801351
3435,6.87000000,0.00000001,0.27801870,0.27801871
3436,6.87200000,0.00000001,0.27802459,0.27802460
3437,6.87400000,0.00000001,0.27803112,0.27803114
3438,6.87600000,0.00000002,0.27803829,0.27803831
3439,6.87800000,0.00000002,0.27804606,0.27804608
3440,6.88000000,0.00000002,0.27805440,0.27805442
3441,6.88200000,0.00000002,0.27806328,0.27806330
3442,6.88400000,0.00000003,0.27807266,0.27807268
3443,6.88600000,0.00000003,0.27808250,0.27808253
3444,6.88800000,0.00000003,0.27809277,0.27809280
3445,6.89000000,0.00000003,0.27810343,0.27810346
3446,6.89200000,0.00000003,0.27811444,0.27811447
3447,6.89400000,0.00000004,0.27812575,0.27812579
3448,6.89600000,0.00000004,0.27813732,0.27813736
3449,6.89800000,0.00000004,0.27814912,0.27814916
3450,6.90000000,0.00000004,0.27816109,0.27816113
3451,6.90200000,0.00000004,0.27817319,0.27817323
3452,6.90400000,0.00000004,0.27818537,0.27818541
3453,6.90600000,0.00000004,0.27819760,0.27819764
3454,6.90800000,0.00000004,0.27820982,0.27820986
3455,6.91000000,0.00000004,0.27822199,0.27822204
3456,6.91200000,0.00000004,0.27823408,0.27823412
3457,6.91400000,0.00000004,0.27824602,0.27824606
3458,6.91600000,0.00000004,0.27825779,0.27825782
3459,6.91800000,0.00000004,0.27826933,0.27826936
3460,6.92000000,0.00000003,0.27828061,0.27828064
3461,6.92200000,0.00000003,0.27829159,0.27829162
3462,6.92400000,0.00000003,0.27830222,0.27830225
3463,6.92600000,0.00000003,0.27831247,0.27831250
3464,6.92800000,0.00000003,0.27832231,0.27832234
3465,6.93000000,0.00000002,0.27833170,0.27833173
3466,6.93200000,0.00000002,0.27834061,0.27834063
3467,6.93400000,0.00000002,0.27834901,0.27834903
3468,6.93600000,0.00000002,0.27835687,0.27835688
3469,6.93800000,0.00000001,0.27836415,0.27836417
3470,6.94000000,0.00000001,0.27837085,0.27837086
3471,6.94200000,0.00000001,0.27837694,0.27837695
3472,6.94400000,0.00000001,0.27838239,0.27838240
3473,6.94600000,0.00000001,0.27838719,0.27838720
3474,6.94800000,0.00000000,0.27839133,0.27839133
3475,6.95000000,0.00000000,0.27839479,0.27839479
3476,6.95200000,0.00000000,0.27839757,0.27839757
3477,6.95400000,0.00000000,0.27839965,0.27839965
3478,6.95600000,0.00000000,0.27840103,0.27840103
3479,6.95800000,0.00000000,0.27840172,0.27840172
3480,6.96000000,0.00000000,0.27840170,0.27840170
3481,6.96200000,0.00000000,0.27840099,0.27840099
3482,6.96400000,0.00000000,0.27839959,0.27839959
3483,6.96600000,0.00000000,0.27839750,0.27839751
3484,6.96800000,0.00000000,0.27839475,0.27839475
3485,6.97000000,0.00000000,0.27839134,0.27839134
3486,6.97200000,0.00000001,0.27838728,0.27838729
3487,6.97400000,0.00000001,0.27838260,0.27838261
3488,6.97600000,0.00000001,0.27837731,0.27837732
3489,6.97800000,0.00000001,0.27837144,0.27837145
3490,6.98000000,0.00000001,0.27836502,0.27836503
3491,6.98200000,0.00000001,0.27835805,0.27835807
3492,6.98400000,0.00000002,0.27835059,0.27835060
3493,6.98600000,0.00000002,0.27834264,0.27834266
3494,6.98800000,0.00000002,0.27833426,0.27833428
3495,6.99000000,0.00000002,0.27832546,0.27832548
3496,6.99200000,0.00000002,0.27831628,0.27831631
3497,6.99400000,0.00000003,0.27830677,0.27830679
3498,6.99600000,0.00000003,0.27829694,0.27829697
3499,6.99800000,0.00000003,0.27828685,0.27828688
3500,7.00000000,0.00000003,0.27827652,0.27827655
3501,7.00200000,0.00000003,0.27826601,0.27826604
3502,7.00400000,0.00000003,0.27825534,0.27825537
3503,7.00600000,0.00000003,0.27824456,0.27824459
3504,7.00800000,0.00000003,0.27823371,0.27823374
3505,7.01000000,0.00000003,0.27822282,0.27822285
3506,7.01200000,0.00000003,0.27821194,0.27821197
3507,7.01400000,0.00000003,0.27820111,0.27820114
3508,7.01600000,0.00000003,0.27819036,0.27819039
3509,7.01800000,0.00000003,0.27817974,0.27817977
3510,7.02000000,0.00000003,0.27816929,0.27816932
3511,7.02200000,0.00000003,0.27815903,0.27815906
3512,7.02400000,0.00000003,0.27814901,0.27814904
3513,7.02600000,0.00000003,0.27813927,0.27813929
3514,7.02800000,0.00000002,0.27812983,0.27812985
3515,7.03000000,0.00000002,0.27812073,0.27812075
3516,7.03200000,0.00000002,0.27811201,0.27811203
3517,7.03400000,0.00000002,0.27810369,0.27810371
3518,7.03600000,0.00000002,0.27809580,0.27809581
3519,7.03800000,0.00000001,0.27808837,0.27808838
3520,7.04000000,0.00000001,0.27808142,0.27808143
3521,7.04200000,0.00000001,0.27807497,0.27807499
3522,7.04400000,0.00000001,0.27806906,0.27806907
3523,7.04600000,0.00000001,0.27806369,0.27806370
3524,7.04800000,0.00000001,0.27805889,0.27805890
3525,7.05000000,0.00000000,0.27805467,0.27805467
3526,7.05200000,0.00000000,0.27805104,0.27805104
3527,7.05400000,0.00000000,0.27804801,0.27804801
3528,7.05600000,0.00000000,0.27804559,0.27804559
3529,7.05800000,0.00000000,0.27804379,0.27804379
3530,7.06000000,0.00000000,0.27804261,0.27804261
3531,7.06200000,0.00000000,0.27804205,0.27804205
3532,7.06400000,0.00000000,0.27804212,0.27804212
3533,7.06600000,0.00000000,0.27804280,0.27804280
3534,7.06800000,0.00000000,0.27804410,0.27804410
3535,7.07000000,0.00000000,0.27804600,0.27804600
3536,7.07200000,0.00000000,0.27804850,0.27804850
3537,7.07400000,0.00000000,0.27805158,0.27805158
3538,7.07600000,0.00000000,0.27805523,0.27805524
3539,7.07800000,0.00000001,0.27805944,0.27805945
3540,7.08000000,0.00000001,0.27806419,0.27806419
3541,7.08200000,0.00000001,0.27806945,0.27806946
3542,7.08400000,0.00000001,0.27807521,0.27807522
3543,7.08600000,0.00000001,0.27808143,0.27808145
3544,7.08800000,0.00000001,0.27808811,0.27808812
3545,7.09000000,0.00000001,0.27809521,0.27809522
3546,7.09200000,0.00000002,0.27810270,0.27810272
3547,7.09400000,0.00000002,0.27811055,0.27811057
3548,7.09600000,0.00000002,0.27811874,0.27811876
3549,7.09800000,0.00000002,0.27812723,0.27812725
3550,7.10000000,0.00000002,0.27813599,0.27813601
3551,7.10200000,0.00000002,0.27814499,0.27814501
3552,7.10400000,0.00000002,0.27815419,0.27815421
3553,7.10600000,0.00000002,0.27816355,0.27816358
3554,7.10800000,0.00000003,0.27817305,0.27817308
3555,7.11000000,0.00000003,0.27818265,0.27818267
3556,7.11200000,0.00000003,0.27819231,0.27819233
3557,7.11400000,0.00000003,0.27820199,0.27820202
3558,7.11600000,0.00000003,0.27821167,0.27821169
3559,7.11800000,0.00000003,0.27822130,0.27822132
3560,7.12000000,0.00000003,0.27823085,0.27823088
3561,7.12200000,0.00000002,0.27824029,0.27824031
3562,7.12400000,0.00000002,0.27824958,0.27824960
3563,7.12600000,0.00000002,0.27825869,0.27825871
3564,7.12800000,0.00000002,0.27826758,0.27826760
3565,7.13000000,0.00000002,0.27827623,0.27827625
3566,7.13200000,0.00000002,0.27828460,0.27828462
3567,7.13400000,0.00000002,0.27829267,0.27829269
3568,7.13600000,0.00000002,0.27830041,0.27830042
3569,7.13800000,0.00000001,0.27830778,0.27830779
3570,7.14000000,0.00000001,0.27831477,0.27831478
3571,7.14200000,0.00000001,0.27832135,0.27832136
3572,7.14400000,0.00000001,0.27832749,0.27832750
3573,7.14600000,0.00000001,0.27833319,0.27833319
3574,7.14800000,0.00000001,0.27833841,0.27833842
3575,7.15000000,0.00000001,0.27834314,0.27834315
3576,7.15200000,0.00000000,0.27834737,0.27834738
3577,7.15400000,0.00000000,0.27835109,0.27835109
3578,7.15600000,0.00000000,0.27835428,0.27835428
3579,7.15800000,0.00000000,0.27835693,0.27835693
